student_id,week,avg_submission_delay,quiz_score,attendance_pct,study_sessions,deadline_load,burnout_risk
370,9,3.44,69.16,91.04,3,2,1
370,10,2.25,72.59,81.13,2,3,1
370,11,3.03,75.72,79.18,3,1,1
370,12,3.55,75.15,84.96,1,3,1
371,1,0.94,75.45,95.18,2,3,1
371,2,1.48,75.76,85.95,3,3,1
371,3,1.54,72.68,98.78,2,1,1
371,4,2.49,72.63,97.4,2,3,1
371,5,2.12,75.79,98.77,3,2,1
371,6,2.43,66.75,96.11,1,1,1
371,7,2.53,62.65,88.97,3,1,1
371,8,3.16,66.65,94.69,2,1,1
371,9,2.59,71.75,88.34,1,1,1
371,10,3.68,64.02,86.19,3,3,1
371,11,3.17,72.95,95.68,3,1,1
371,12,2.75,71.42,84.17,2,3,1
372,1,0.51,84.8,86.43,6,2,0
372,2,0.46,77.69,87.45,6,1,0
372,3,0.41,74.79,81.96,4,1,0
372,4,0.44,74.73,88.88,6,3,0
372,5,0.55,81.43,85.36,6,2,0
372,6,0.78,75.47,82.15,5,2,0
372,7,0.26,79.66,86.4,6,3,0
372,8,0.48,82.24,94.17,5,3,0
372,9,0.55,76.84,81.15,5,2,0
372,10,0.3,82.63,83.34,6,2,0
372,11,0.43,80.96,83.49,5,1,0
372,12,0.31,79.98,86.89,6,1,0
373,1,0.74,72.03,83.47,6,1,0
373,2,0.49,69.62,81.32,4,2,0
373,3,0.49,68.59,81.96,6,3,0
373,4,0.16,69.18,80.56,4,1,0
373,5,0.45,66.55,80.73,4,1,0
373,6,0.49,68.06,85.68,5,3,0
373,7,0.62,66.83,76.78,4,2,0
373,8,0.52,74.36,77.39,6,1,0
373,9,0.3,70.08,79.67,5,2,0
373,10,0.54,70.6,82.3,4,2,0
373,11,0.38,73.96,86.52,5,2,0
373,12,0.02,68.85,84.94,5,1,0
374,1,2.42,89.54,94.19,1,2,1
374,2,1.12,76.27,94.43,1,1,1
374,3,2.19,88.18,92.71,3,3,1
374,4,2.01,76.17,83.95,2,1,1
374,5,1.86,83.42,92.37,1,3,1
374,6,3.36,82.22,89.91,2,1,1
374,7,2.4,78.18,87.54,1,3,1
374,8,2.56,82.63,87.43,1,1,1
374,9,2.92,77.74,78.18,3,3,1
374,10,3.17,74.39,80.25,3,3,1
374,11,2.48,72.67,80.51,2,1,1
374,12,3.48,74.5,88.66,1,3,1
375,1,0.76,85.13,83.19,6,1,0
375,2,0.22,84.9,85.33,4,1,0
375,3,0.26,89.27,84.75,6,3,0
375,4,0.91,83.32,84.78,6,3,0
375,5,0.87,82.3,83.89,4,2,0
375,6,0.17,81.62,86.37,6,1,0
375,7,0.53,80.27,82.75,6,3,0
375,8,0.42,82.95,84.62,6,2,0
375,9,1.15,83.54,83.55,5,1,0
375,10,0.28,90.2,83.71,4,1,0
375,11,0.87,76.65,84.54,6,2,0
375,12,0.41,86.54,84.75,5,1,0
376,1,0.3,74.48,88.71,5,3,0
376,2,1.12,81.99,92.67,4,2,0
376,3,0.67,86.41,98.02,6,3,0
376,4,0.56,78.1,99.74,5,2,0
376,5,0.52,80.44,95.13,5,1,0
376,6,0.17,75.89,97.03,5,1,0
376,7,0.59,77.15,96.24,5,2,0
376,8,0.62,73.81,94.57,6,3,0
376,9,0.1,82.15,93.46,4,3,0
376,10,0.02,80.41,93.62,6,3,0
376,11,0.64,78.55,95.91,4,1,0
376,12,0.29,82.12,96.89,4,2,0
377,1,0.8,78.14,94.97,6,3,0
377,2,0.45,69.24,92.69,6,1,0
377,3,0.73,79.03,96.63,6,2,0
377,4,0.7,74.66,94.06,6,1,0
377,5,1.02,70.19,91.91,6,3,0
377,6,0.36,68.28,93.27,4,1,0
377,7,0.34,83.33,95.08,6,2,0
377,8,0.37,74.55,95.41,6,1,0
377,9,0.3,67.29,100.0,6,1,0
377,10,0.19,68.45,95.3,4,1,0
377,11,0.45,70.9,92.54,4,2,0
377,12,0.0,66.29,91.86,5,3,0
378,1,0.16,70.75,80.57,5,1,0
378,2,0.35,71.0,85.7,6,1,0
378,3,1.17,78.86,90.01,5,1,0
378,4,1.04,76.34,86.08,6,1,0
378,5,0.7,75.64,82.59,4,3,0
378,6,0.48,76.53,86.29,6,1,0
378,7,0.26,75.74,86.65,4,2,0
378,8,0.0,81.61,86.34,4,3,0
378,9,0.63,76.87,90.47,6,3,0
378,10,0.26,75.3,87.57,4,1,0
378,11,0.76,77.77,88.58,4,3,0
378,12,0.25,77.94,86.88,6,2,0
379,1,2.42,64.16,87.16,2,3,1
379,2,1.66,75.69,83.07,2,2,1
379,3,1.72,49.05,86.51,2,3,1
379,4,2.39,59.45,83.97,2,1,1
379,5,2.06,51.49,82.07,3,3,1
379,6,2.61,63.59,80.18,1,2,1
379,7,3.27,50.15,76.28,2,2,1
379,8,3.08,61.54,77.99,2,2,1
379,9,2.77,65.56,83.41,3,2,1
379,10,3.12,57.29,84.36,2,3,1
379,11,2.9,52.47,76.22,3,2,1
379,12,3.13,47.81,83.58,2,2,1
380,1,1.39,80.06,83.53,2,1,1
380,2,1.59,60.64,91.83,1,1,1
380,3,1.74,69.25,86.28,2,1,1
380,4,2.53,60.91,79.97,2,3,1
380,5,1.93,75.39,80.3,3,3,1
380,6,2.29,67.69,81.59,1,1,1
380,7,2.04,63.29,88.04,1,3,1
380,8,2.44,69.85,74.52,1,1,1
380,9,2.85,65.06,84.03,2,2,1
380,10,3.36,66.63,77.04,2,1,1
380,11,3.92,69.37,82.49,3,3,1
380,12,3.09,66.74,74.5,3,1,1
381,1,1.85,63.83,85.17,2,3,1
381,2,1.95,68.98,83.94,3,3,1
381,3,1.14,62.9,85.71,1,1,1
381,4,1.64,54.79,81.48,3,3,1
381,5,2.64,62.81,70.56,3,1,1
381,6,2.57,65.08,87.97,3,1,1
381,7,2.53,57.9,85.98,3,1,1
381,8,2.55,57.1,81.19,1,2,1
381,9,2.64,59.98,68.62,2,2,1
381,10,2.68,53.37,70.73,1,1,1
381,11,3.49,50.78,68.34,2,3,1
381,12,2.72,61.79,71.29,2,2,1
382,1,1.52,70.59,95.02,2,2,1
382,2,1.62,70.63,99.09,1,2,1
382,3,1.84,64.86,93.77,3,2,1
382,4,1.88,67.52,89.3,2,3,1
382,5,1.86,63.98,91.45,1,2,1
382,6,2.6,61.91,93.8,3,2,1
382,7,2.33,62.98,93.19,3,3,1
382,8,3.02,54.38,86.41,1,2,1
382,9,2.75,63.06,90.46,2,1,1
382,10,2.44,61.57,81.97,3,2,1
382,11,2.8,62.59,89.48,2,1,1
382,12,4.08,62.14,91.94,3,3,1
383,1,0.9,71.68,100.0,1,2,1
383,2,1.87,67.91,94.4,2,2,1
383,3,2.22,73.16,79.29,2,1,1
383,4,1.94,72.55,90.0,1,3,1
383,5,2.04,59.87,90.53,1,3,1
383,6,2.35,53.32,85.05,3,3,1
383,7,2.58,66.06,83.08,1,3,1
383,8,2.8,62.34,89.25,1,1,1
383,9,2.8,62.17,73.88,2,2,1
383,10,3.42,58.11,83.21,1,3,1
383,11,3.33,64.49,78.81,2,2,1
383,12,4.39,72.54,78.8,1,1,1
384,1,1.24,72.65,100.0,5,3,0
384,2,0.36,70.55,93.59,6,2,0
384,3,0.34,70.38,96.98,6,3,0
384,4,0.53,69.31,90.71,5,1,0
384,5,0.11,68.32,95.99,4,3,0
384,6,1.08,73.1,96.76,6,1,0
384,7,0.33,77.2,95.59,5,2,0
384,8,0.56,76.79,92.3,5,2,0
384,9,0.78,78.12,89.97,6,2,0
384,10,0.59,75.82,95.79,6,1,0
384,11,0.68,81.92,89.27,5,1,0
384,12,0.19,69.51,100.0,6,1,0
385,1,0.57,78.33,92.4,2,2,1
385,2,1.6,65.67,90.35,1,2,1
385,3,1.31,73.85,90.19,1,1,1
385,4,1.88,65.37,80.38,3,3,1
385,5,1.99,65.98,86.27,3,2,1
385,6,2.35,72.76,79.28,3,1,1
385,7,2.31,74.27,84.84,1,3,1
385,8,3.4,74.47,86.05,3,3,1
385,9,2.94,72.78,84.21,1,1,1
385,10,2.87,68.51,79.32,1,3,1
385,11,2.3,65.21,79.97,3,2,1
385,12,3.36,54.32,82.34,2,1,1
386,1,1.58,83.09,86.98,3,3,1
386,2,1.69,77.68,89.35,3,2,1
386,3,2.54,73.62,83.33,3,3,1
386,4,2.29,82.91,88.35,3,2,1
386,5,2.39,86.34,96.72,1,3,1
386,6,2.12,76.62,85.92,3,3,1
386,7,2.43,73.69,84.07,2,1,1
386,8,2.55,75.14,87.66,3,3,1
386,9,2.9,76.61,83.97,3,3,1
386,10,2.92,80.94,83.0,2,3,1
386,11,3.74,70.41,71.65,2,2,1
386,12,3.15,66.3,89.71,1,3,1
387,1,1.51,76.8,90.83,3,3,1
387,2,1.58,59.65,81.5,1,3,1
387,3,2.01,67.99,84.06,1,3,1
387,4,1.98,68.18,91.14,2,3,1
387,5,2.54,67.25,89.23,3,2,1
387,6,2.69,76.51,82.25,3,3,1
387,7,2.93,69.36,83.46,1,2,1
387,8,2.73,75.12,84.81,2,3,1
387,9,2.59,74.8,79.54,1,3,1
387,10,2.6,62.65,83.94,3,1,1
387,11,3.4,72.39,75.94,1,2,1
387,12,3.41,72.4,83.18,1,1,1
388,1,0.8,74.57,89.68,4,3,0
388,2,0.07,75.7,86.75,5,3,0
388,3,0.3,68.28,85.93,5,3,0
388,4,0.2,74.1,85.77,6,1,0
388,5,0.36,75.94,89.25,5,3,0
388,6,0.38,69.6,85.06,4,2,0
388,7,0.68,69.41,84.58,4,2,0
388,8,0.21,74.61,93.12,5,3,0
388,9,0.65,79.2,85.22,4,2,0
388,10,0.26,78.74,83.49,6,1,0
388,11,0.4,71.78,84.54,6,1,0
388,12,0.33,70.57,85.74,5,2,0
389,1,1.55,73.89,90.18,2,3,1
389,2,1.69,72.13,91.05,1,3,1
389,3,1.74,72.86,87.24,1,3,1
389,4,2.39,71.84,95.3,3,3,1
389,5,3.0,68.0,93.94,1,3,1
389,6,1.86,78.92,94.21,1,3,1
389,7,2.98,65.64,86.63,1,2,1
389,8,2.3,65.1,88.5,3,3,1
389,9,3.04,63.25,83.74,3,1,1
389,10,3.33,62.31,94.96,1,3,1
389,11,3.45,70.12,84.11,3,1,1
389,12,3.79,64.1,92.75,2,1,1
390,1,1.28,78.84,83.08,2,2,1
390,2,1.54,66.52,84.26,3,3,1
390,3,2.35,78.36,85.01,1,3,1
390,4,2.17,72.88,90.63,1,2,1
390,5,2.26,77.6,85.58,2,2,1
390,6,2.47,67.27,94.41,1,3,1
390,7,2.49,75.21,85.68,2,2,1
390,8,2.73,67.51,89.2,1,1,1
390,9,3.14,68.83,90.2,3,3,1
390,10,3.06,62.63,89.96,2,2,1
390,11,3.57,76.07,79.5,3,2,1
390,12,3.67,69.27,87.03,2,1,1
391,1,0.29,67.66,96.25,5,2,0
391,2,0.01,65.14,89.56,5,1,0
391,3,0.46,82.3,99.6,5,3,0
391,4,0.5,64.49,94.87,6,3,0
391,5,0.64,68.81,91.55,5,1,0
391,6,0.67,73.47,95.26,5,2,0
391,7,0.96,72.4,92.34,5,3,0
391,8,0.62,69.23,96.31,6,2,0
391,9,0.37,74.16,90.76,6,2,0
391,10,0.7,59.36,97.37,6,3,0
391,11,0.36,78.4,91.53,4,1,0
391,12,0.46,65.24,94.84,6,2,0
392,1,0.67,71.01,92.92,6,1,0
392,2,0.25,76.39,93.61,6,2,0
392,3,0.22,80.07,84.44,5,2,0
392,4,0.93,71.06,90.13,4,2,0
392,5,0.81,76.32,85.93,5,2,0
392,6,0.67,74.2,88.93,5,1,0
392,7,0.82,83.18,100.0,4,3,0
392,8,0.51,81.49,94.98,4,3,0
392,9,0.3,74.22,90.02,5,1,0
392,10,0.56,75.6,88.74,4,2,0
392,11,0.0,77.91,86.79,5,3,0
392,12,1.06,71.8,91.41,5,1,0
393,1,0.0,69.35,78.95,5,3,0
393,2,0.24,63.86,89.21,5,1,0
393,3,0.44,68.84,86.17,5,1,0
393,4,0.27,69.1,84.63,6,2,0
393,5,0.74,68.54,87.27,6,3,0
393,6,0.77,68.73,88.14,6,2,0
393,7,0.35,72.37,89.7,6,1,0
393,8,0.97,72.85,87.36,6,2,0
393,9,0.92,70.97,82.65,6,1,0
393,10,0.76,67.71,85.08,6,1,0
393,11,0.03,72.04,82.95,5,3,0
393,12,0.69,68.06,84.53,5,1,0
394,1,0.94,76.18,85.42,6,1,0
394,2,0.68,78.45,87.73,6,3,0
394,3,0.18,71.79,82.35,4,3,0
394,4,0.54,78.7,85.44,6,1,0
394,5,0.57,76.0,79.71,5,3,0
394,6,0.17,80.07,89.27,5,1,0
394,7,0.23,77.04,86.69,4,3,0
394,8,0.22,74.55,90.89,5,1,0
394,9,0.24,79.04,80.49,5,1,0
394,10,0.0,82.75,87.99,6,1,0
394,11,0.42,81.32,93.33,6,3,0
394,12,0.42,72.69,87.03,4,1,0
395,1,0.5,75.38,83.3,6,1,0
395,2,0.93,72.83,81.1,5,3,0
395,3,0.49,75.26,83.26,5,3,0
395,4,0.47,72.18,80.49,6,1,0
395,5,0.72,77.71,78.25,6,3,0
395,6,0.78,75.4,77.87,4,3,0
395,7,0.33,72.44,79.58,6,1,0
395,8,1.13,74.08,85.47,6,3,0
395,9,0.61,70.89,84.35,4,1,0
395,10,0.02,71.74,83.33,4,2,0
395,11,0.54,78.83,81.87,6,2,0
395,12,0.73,77.07,79.38,6,3,0
396,1,0.3,80.28,88.5,5,2,0
396,2,0.73,81.95,88.78,5,3,0
396,3,0.4,86.1,85.55,5,1,0
396,4,0.94,84.58,94.48,4,1,0
396,5,0.38,82.87,92.66,6,3,0
396,6,0.38,79.69,91.46,6,3,0
396,7,1.22,81.75,91.5,5,1,0
396,8,0.2,94.95,88.2,5,1,0
396,9,0.29,84.14,91.17,6,3,0
396,10,0.8,79.95,91.52,6,2,0
396,11,0.5,80.77,89.21,4,2,0
396,12,0.37,78.66,92.16,5,3,0
397,1,1.95,82.16,84.67,2,3,1
397,2,1.3,73.91,86.83,2,3,1
397,3,2.58,70.13,84.38,1,1,1
397,4,2.13,63.74,81.2,1,2,1
397,5,2.87,69.34,78.94,2,3,1
397,6,1.57,64.21,81.88,3,1,1
397,7,2.69,73.13,85.7,1,1,1
397,8,2.69,61.61,85.97,3,2,1
397,9,3.02,54.31,90.03,3,3,1
397,10,3.61,61.44,82.76,1,2,1
397,11,3.68,53.57,76.14,1,3,1
397,12,2.98,61.0,87.01,3,2,1
398,1,1.19,72.51,83.67,3,1,1
398,2,1.94,78.26,95.25,3,1,1
398,3,1.8,75.4,88.09,2,1,1
398,4,2.46,80.83,85.59,3,2,1
398,5,2.22,76.12,83.38,1,1,1
398,6,2.77,77.05,83.31,2,1,1
398,7,2.48,76.13,87.04,3,3,1
398,8,3.09,75.07,83.79,1,2,1
398,9,2.73,73.37,83.1,3,1,1
398,10,3.31,81.33,75.95,1,3,1
398,11,2.52,73.46,85.94,3,1,1
398,12,3.4,63.63,84.99,3,3,1
399,1,1.68,64.49,88.08,2,2,1
399,2,1.74,55.37,91.33,1,3,1
399,3,2.16,58.86,81.57,3,2,1
399,4,2.14,60.54,84.14,1,3,1
399,5,2.52,64.19,78.87,3,2,1
399,6,3.3,59.47,81.25,3,3,1
399,7,2.59,63.08,96.16,1,3,1
399,8,2.12,59.46,84.61,1,3,1
399,9,3.46,54.86,89.0,2,3,1
399,10,3.25,63.71,78.55,1,2,1
399,11,3.91,60.11,79.84,2,1,1
399,12,2.67,66.45,79.29,2,2,1
400,1,0.71,67.36,83.13,4,2,0
400,2,0.92,72.73,88.76,5,3,0
400,3,0.42,68.66,86.15,4,1,0
400,4,0.5,76.65,80.91,5,1,0
400,5,0.35,66.52,86.54,4,3,0
400,6,0.66,68.15,78.59,4,2,0
400,7,0.63,71.02,85.98,6,3,0
400,8,0.63,72.76,80.91,4,2,0
400,9,0.0,75.63,85.69,5,3,0
400,10,0.46,63.26,80.67,6,3,0
400,11,0.56,74.9,77.69,6,2,0
400,12,0.8,68.05,86.1,6,3,0
